"ID","RVO2021_MindistAnyFarm_INV","RVO2021_MindistAnyFarm_NEG","RVO2021_MindistCattleFarm5plus_INV","RVO2021_MindistCattleFarm5plus_NEG","RVO2021_MindistChickenFarm250plus_INV","RVO2021_MindistChickenFarm250plus_NEG","RVO2021_MindistDucksTurkeyPoultryFarm250plus_INV","RVO2021_MindistDucksTurkeyPoultryFarm250plus_NEG","RVO2021_MindistGoatFarm50plus_INV","RVO2021_MindistGoatFarm50plus_NEG","RVO2021_MindistHorsePonyDonkeyFarm5plus_INV","RVO2021_MindistHorsePonyDonkeyFarm5plus_NEG","RVO2021_MindistPigFarm15plus_INV","RVO2021_MindistPigFarm15plus_NEG","RVO2021_MindistSheepFarm50plus_INV","RVO2021_MindistSheepFarm50plus_NEG","RVO2021_nCattle_1000m","RVO2021_nCattle_2000m","RVO2021_nCattle_250m","RVO2021_nCattle_3000m","RVO2021_nCattle_500m","RVO2021_nCattleFarm_1000m","RVO2021_nCattleFarm_2000m","RVO2021_nCattleFarm_250m","RVO2021_nCattleFarm_3000m","RVO2021_nCattleFarm_500m","RVO2021_nCattleFarmWghtDist_1000m","RVO2021_nCattleFarmWghtDist_2000m","RVO2021_nCattleFarmWghtDist_250m","RVO2021_nCattleFarmWghtDist_3000m","RVO2021_nCattleFarmWghtDist_500m","RVO2021_nCattleWghtDist_1000m","RVO2021_nCattleWghtDist_2000m","RVO2021_nCattleWghtDist_250m","RVO2021_nCattleWghtDist_3000m","RVO2021_nCattleWghtDist_500m","RVO2021_nChickenFarm_1000m","RVO2021_nChickenFarm_2000m","RVO2021_nChickenFarm_250m","RVO2021_nChickenFarm_3000m","RVO2021_nChickenFarm_500m","RVO2021_nChickenFarmWghtDist_1000m","RVO2021_nChickenFarmWghtDist_2000m","RVO2021_nChickenFarmWghtDist_250m","RVO2021_nChickenFarmWghtDist_3000m","RVO2021_nChickenFarmWghtDist_500m","RVO2021_nChickens_1000m","RVO2021_nChickens_2000m","RVO2021_nChickens_250m","RVO2021_nChickens_3000m","RVO2021_nChickens_500m","RVO2021_nChickensWghtDist_1000m","RVO2021_nChickensWghtDist_2000m","RVO2021_nChickensWghtDist_250m","RVO2021_nChickensWghtDist_3000m","RVO2021_nChickensWghtDist_500m","RVO2021_nDucksTurkeysPoultry_1000m","RVO2021_nDucksTurkeysPoultry_2000m","RVO2021_nDucksTurkeysPoultry_250m","RVO2021_nDucksTurkeysPoultry_3000m","RVO2021_nDucksTurkeysPoultry_500m","RVO2021_nDucksTurkeysPoultryFarm_1000m","RVO2021_nDucksTurkeysPoultryFarm_2000m","RVO2021_nDucksTurkeysPoultryFarm_250m","RVO2021_nDucksTurkeysPoultryFarm_3000m","RVO2021_nDucksTurkeysPoultryFarm_500m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_1000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_2000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_250m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_3000m","RVO2021_nDucksTurkeysPoultryFarmWghtDist_500m","RVO2021_nDucksTurkeysPoultryWghtDist_1000m","RVO2021_nDucksTurkeysPoultryWghtDist_2000m","RVO2021_nDucksTurkeysPoultryWghtDist_250m","RVO2021_nDucksTurkeysPoultryWghtDist_3000m","RVO2021_nDucksTurkeysPoultryWghtDist_500m","RVO2021_nGoatFarm_1000m","RVO2021_nGoatFarm_2000m","RVO2021_nGoatFarm_250m","RVO2021_nGoatFarm_3000m","RVO2021_nGoatFarm_500m","RVO2021_nGoatFarmWghtDist_1000m","RVO2021_nGoatFarmWghtDist_2000m","RVO2021_nGoatFarmWghtDist_250m","RVO2021_nGoatFarmWghtDist_3000m","RVO2021_nGoatFarmWghtDist_500m","RVO2021_nGoats_1000m","RVO2021_nGoats_2000m","RVO2021_nGoats_250m","RVO2021_nGoats_3000m","RVO2021_nGoats_500m","RVO2021_nGoatsWghtDist_1000m","RVO2021_nGoatsWghtDist_2000m","RVO2021_nGoatsWghtDist_250m","RVO2021_nGoatsWghtDist_3000m","RVO2021_nGoatsWghtDist_500m","RVO2021_nHorsesPoniesDonkeyFarm_1000m","RVO2021_nHorsesPoniesDonkeyFarm_2000m","RVO2021_nHorsesPoniesDonkeyFarm_250m","RVO2021_nHorsesPoniesDonkeyFarm_3000m","RVO2021_nHorsesPoniesDonkeyFarm_500m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_1000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_2000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_250m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_3000m","RVO2021_nHorsesPoniesDonkeyFarmWghtDist_500m","RVO2021_nHorsesPoniesDonkeys_1000m","RVO2021_nHorsesPoniesDonkeys_2000m","RVO2021_nHorsesPoniesDonkeys_250m","RVO2021_nHorsesPoniesDonkeys_3000m","RVO2021_nHorsesPoniesDonkeys_500m","RVO2021_nHorsesPoniesDonkeysWghtDist_1000m","RVO2021_nHorsesPoniesDonkeysWghtDist_2000m","RVO2021_nHorsesPoniesDonkeysWghtDist_250m","RVO2021_nHorsesPoniesDonkeysWghtDist_3000m","RVO2021_nHorsesPoniesDonkeysWghtDist_500m","RVO2021_nPigFarm_1000m","RVO2021_nPigFarm_2000m","RVO2021_nPigFarm_250m","RVO2021_nPigFarm_3000m","RVO2021_nPigFarm_500m","RVO2021_nPigFarmWghtDist_1000m","RVO2021_nPigFarmWghtDist_2000m","RVO2021_nPigFarmWghtDist_250m","RVO2021_nPigFarmWghtDist_3000m","RVO2021_nPigFarmWghtDist_500m","RVO2021_nPigs_1000m","RVO2021_nPigs_2000m","RVO2021_nPigs_250m","RVO2021_nPigs_3000m","RVO2021_nPigs_500m","RVO2021_nPigsWghtDist_1000m","RVO2021_nPigsWghtDist_2000m","RVO2021_nPigsWghtDist_250m","RVO2021_nPigsWghtDist_3000m","RVO2021_nPigsWghtDist_500m","RVO2021_nSheep_1000m","RVO2021_nSheep_2000m","RVO2021_nSheep_250m","RVO2021_nSheep_3000m","RVO2021_nSheep_500m","RVO2021_nSheepFarm_1000m","RVO2021_nSheepFarm_2000m","RVO2021_nSheepFarm_250m","RVO2021_nSheepFarm_3000m","RVO2021_nSheepFarm_500m","RVO2021_nSheepFarmWghtDist_1000m","RVO2021_nSheepFarmWghtDist_2000m","RVO2021_nSheepFarmWghtDist_250m","RVO2021_nSheepFarmWghtDist_3000m","RVO2021_nSheepFarmWghtDist_500m","RVO2021_nSheepWghtDist_1000m","RVO2021_nSheepWghtDist_2000m","RVO2021_nSheepWghtDist_250m","RVO2021_nSheepWghtDist_3000m","RVO2021_nSheepWghtDist_500m"
"21397",0.00253807106598985,-394,0.00253807106598985,-394,0.00107874865156419,-927,NA,NA,0.000459347726228755,-2177,0.000921658986175115,-1085,0.00177935943060498,-562,0.000344708721130645,-2901,148,2161,0,5690,134,2,14,0,28,1,0.0041054691851121,0.0117024816073124,0,0.017242936470474,0.00253807106598985,0.362045096510351,1.64835620947429,0,3.02753980180064,0.34010152284264,1,6,0,11,0,0.00107874865156419,0.00522984465724831,0,0.00725909219833718,0,9458,144143,0,509422,0,10.2028047464941,117.130889192609,0,262.92108871012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000459347726228755,0,0,27,0,1604,0,0,0.0175733902123541,0,0.741595453730846,0,0,2,0,8,0,0,0.00167694599523856,0,0.00410912432876276,0,4,55.6,0,262.93,0,0.00491030594607615,0.0482707833249159,0,0.132433638296091,0,2,9,0,17,0,0.00312706832548369,0.00845502089081704,0,0.011492362983929,0,6017,35177,0,92251,0,9.05232084104709,27.8893348534592,0,49.1102025837807,0,14,111,0,380,0,0,0,0,1,0,0,0,0,0.000344708721130645,0,0.0204847211247058,0.101280461066467,0,0.195630463119928,0
"21407",0.00409836065573771,-244,0.00118764845605701,-842,0.00409836065573771,-244,NA,NA,8e-04,-1250,0.0018450184501845,-542,0.00231481481481481,-432,0.000309214594928881,-3234,372,2560,0,5727,5,2,15,0,33,0,0.00225034771216753,0.0105572669358138,0,0.0176079734451274,0,0.418327893859464,1.77771732333329,0,2.99462822148427,0.0115740740740741,2,7,1,12,2,0.00641317547055252,0.00962935529534941,0.00409836065573771,0.0117103121570176,0.00641317547055252,26104,216372,9458,586184,26104,77.2947024893746,199.12084234383,38.7622950819672,354.261463487044,77.2947024893746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8e-04,0,8e-04,0,0,1594,0,1611,0,0,1.27641170395869,0,1.28406526339231,0,1,5,0,8,0,0.0018450184501845,0.00443620857835607,0,0.00557816857166571,0,33,112.6,0,178.6,0,0.0603846764274094,0.11554163824519,0,0.14158578959916,0,2,8,0,13,1,0.00421595549922546,0.00783680506173845,0,0.00975839201190455,0.00231481481481481,3085,33762,0,58431,900,6.2373257287706,23.3946846067931,0,32.7434066607592,2.08333333333333,8,93,0,180,0,0,0,0,0,0,0,0,0,0,0,0.010752688172043,0.0786992305790321,0,0.1123480871725,0
"21414",0.00249376558603491,-401,0.00120336943441637,-831,0.00249376558603491,-401,NA,NA,0.000970873786407767,-1030,0.00154559505409583,-647,0.00184842883548983,-541,0.000318369945877109,-3141,317,2624,0,5744,0,2,15,0,32,0,0.00230590526683092,0.0106296340381631,0,0.0173278363786801,0,0.376727553157212,1.85312041686734,0,3.02368650035082,0,2,5,0,12,1,0.00434219442152475,0.00672019457123132,0,0.00970836234732724,0.00249376558603491,26104,149221,0,586184,9458,54.354981308282,156.479724276243,0,340.468340817644,23.5860349127182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.000970873786407767,0,0.000970873786407767,0,0,1594,0,1611,0,0,1.54580759046778,0,1.55363632584968,0,1,4,0,8,0,0.00154559505409583,0.00392606297594759,0,0.00562110973784905,0,33,98,0,183.6,0,0.0505206128563319,0.104644227329812,0,0.140544507186938,0,2,5,0,11,0,0.00319251485699521,0.00505047213437513,0,0.0076780527447508,0,3085,22438,0,50150,0,4.6004139089301,14.8575384378647,0,26.5587592506678,0,8,93,0,180,0,0,0,0,0,0,0,0,0,0,0,0.00849256900212314,0.0729828911378724,0,0.105602359834933,0
"21422",0.0032258064516129,-310,0.00110864745011086,-902,0.0032258064516129,-310,NA,NA,0.000861326442721792,-1161,0.00168918918918919,-592,0.00207900207900208,-481,0.00031055900621118,-3220,451,2624,0,5739,5,3,15,0,32,0,0.00323317207927656,0.0105486503348402,0,0.0172437609861505,0,0.497145196714841,1.82086803416316,0,2.99808982685445,0.0103950103950104,2,6,0,12,2,0.00530480853061498,0.00808982954548795,0,0.0106286066571364,0.00530480853061498,26104,161518,0,586184,26104,65.1167460264234,164.416054369279,0,344.482220283857,65.1167460264234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.000861326442721792,0,0.000861326442721792,0,0,1594,0,1611,0,0,1.3734426126953,0,1.38115235227723,0,1,5,0,8,0,0.00168918918918919,0.00438491197157439,0,0.005546785364435,0,33,112,0,183.6,0,0.0552559771309771,0.112419692313203,0,0.140686636841299,0,2,7,0,12,1,0.00369451096430095,0.00669713065392243,0,0.00873257590919221,0.00207900207900208,3085,27539,0,53169,900,5.4009887854799,18.7912028484313,0,29.2713942847483,1.87110187110187,8,93,0,180,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0.0770595103649533,0,0.110118186844983,0
"21427",0.0029585798816568,-338,0.00123762376237624,-808,0.000383141762452107,-2610,NA,NA,0.000290360046457607,-3444,0.000646830530401035,-1546,0.000632911392405063,-1580,0.0029585798816568,-338,631,2541,0,4735,4,3,16,0,36,0,0.00360745502421311,0.0120446430466106,0,0.0195903218832037,0,0.754659341513051,2.01020261295459,0,2.82812631645876,0.0118343195266272,0,0,0,1,0,0,0,0,0.000383141762452107,0,0,0,0,29549,0,0,0,0,11.3116198311101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,25,0,0.0025706940874036,0.00438338290915587,0,0.0124130236862265,0,0,3,0,6,0,0,0.00178036127853451,0,0.00284792426707547,0,2.67,69.67,0,155.67,0,0.0034318766066838,0.0467114232694468,0,0.0765423840011672,0,0,2,0,5,0,0,0.00120894825876451,0,0.00251437464139471,0,2,12812,0,26779,0,0.0025706940874036,7.95474312325981,0,13.8104984112028,0,57,798,0,893,55,1,4,0,4,1,0.0029585798816568,0.00485242991733647,0,0.00485242991733647,0.0029585798816568,0.165292587578528,0.582511566821812,0,0.616917241737752,0.162721893491124
"21431",0.00242130750605327,-413,0.00242130750605327,-413,0.00194552529182879,-514,NA,NA,0.000609756097560976,-1640,0.000848176420695505,-1179,0.00123762376237624,-808,0.000351493848857645,-2845,612,2043,0,7080,56,3,15,0,37,1,0.00608589111105395,0.0131753816137482,0,0.0222702149156417,0.00242130750605327,1.16268037136379,2.031033176372,0,4.11016764802231,0.135593220338983,2,5,0,12,0,0.00320815155445506,0.00532961472595756,0,0.00800794973274503,0,106379,323207,0,709223,0,154.542339739811,308.806474522248,0,455.925241799267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0.00169616836121394,0,0.00208078374582932,0,0,8382,0,9623,0,0,4.7964801888252,0,5.27372942868891,0,0,5,0,12,0,0,0.00339053555331717,0,0.00630271255400756,0,6,82,0,263,0,0.0096986637867141,0.0670913970552939,0,0.139364149564735,0,1,6,0,11,0,0.00123762376237624,0.00396750665586157,0,0.00595783636009751,0,11324,21265,0,50309,0,14.0148514851485,19.7233155939457,0,31.0974862217475,0,0,10,0,970,0,0,0,0,1,0,0,0,0,0.000351493848857645,0,0,0.0099009900990099,0,0.352114111937573,0
"21433",0.003125,-320,0.003125,-320,0.003125,-320,NA,NA,0.000634115409004439,-1577,0.000686813186813187,-1456,0.00141843971631206,-705,0.000323624595469256,-3090,612,2269,0,6958,327,3,14,0,36,1,0.00589033704331917,0.0120467525008855,0,0.0211675843397562,0.003125,1.40375918349747,2.31636012349948,0,4.28531645379824,1.021875,1,5,0,11,1,0.003125,0.00629255009122981,0,0.00858797126970039,0.003125,29617,323207,0,654010,29617,92.553125,323.644277993408,0,448.030177426393,92.553125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0.00174953720909355,0,0.00213150817929981,0,0,8374,0,9623,0,0,4.96426558311315,0,5.44202365877046,0,0,3,0,12,0,0,0.00202895062961139,0,0.00587789759769242,0,6,68,0,267,0,0.00815343140376574,0.0501758754479034,0,0.131663527044221,0,1,5,0,11,0,0.00141843971631206,0.00376060833205686,0,0.00616667552453771,0,11324,22325,0,47216,0,16.0624113475177,22.2044361144196,0,31.7260742983018,0,10,15,0,47,0,0,0,0,0,0,0,0,0,0,0,0.0134770889487871,0.0162441061042934,0,0.0300024633442621,0
"21437",0.00862068965517241,-116,0.00236406619385343,-423,0.00236406619385343,-423,NA,NA,0.000910746812386157,-1098,0.000674763832658569,-1482,0.00862068965517241,-116,0.000333333333333333,-3000,607,3013,0,7542,327,3,11,0,37,1,0.00501221113350154,0.00962489853925115,0,0.0202546016324206,0.00236406619385343,1.18302800500102,2.47994919248747,0,4.27987534413548,0.773049645390071,3,4,0,9,1,0.00540343979760689,0.00621578748241599,0,0.00827688584109317,0.00236406619385343,144472,221234,0,627906,29617,251.107556306477,313.464989287793,0,478.53170048455,70.016548463357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0.00203474955388685,0,0.0024258328546299,0,0,8031,0,9617,0,0,5.90546417853836,0,6.52623416520402,0,0,2,0,10,0,0,0.00129319302251633,0,0.00467191507602223,0,6,60,0,188,0,0.00891938371322648,0.0432075486325243,0,0.0969784989903595,0,1,6,1,11,1,0.00862068965517241,0.0115294922126154,0.00862068965517241,0.0134024001079238,0.00862068965517241,11324,21265,11324,52405,11324,97.6206896551724,103.47007558578,97.6206896551724,114.886387681933,97.6206896551724,10,10,0,972,0,0,0,0,1,0,0,0,0,0.000333333333333333,0,0.0120336943441637,0.0120336943441637,0,0.336033287769623,0
"21445",0.00396825396825397,-252,0.00328947368421053,-304,0.000885739592559787,-1129,NA,NA,0.000498504486540379,-2006,0.00396825396825397,-252,0.00128369704749679,-779,0.00157232704402516,-636,949,3791,0,9268,160,9,27,0,44,3,0.0164134823625939,0.0281711133948767,0,0.0351721223594824,0.00800858106059829,1.4938968737776,3.34276385518275,0,5.4760799692181,0.400559798215947,0,5,0,20,0,0,0.00360289698316641,0,0.00946916485853627,0,0,455745,0,1580692,0,0,347.888056922631,0,808.511708565298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000860298987263968,0,8,8,0,5002,8,0.0263157894736842,0.0263157894736842,0,2.34528572661931,0.0263157894736842,4,6,0,9,3,0.0103980050472816,0.0119531677947953,0,0.0131074300798534,0.0093541637111647,39,129,0,208,24,0.0894527394799686,0.156811536062404,0,0.18750334723763,0.0737951194382149,5,12,0,34,0,0.00582064346287662,0.0106628637243783,0,0.0194175825392056,0,22093,51302,0,157403,0,25.4151593612136,46.1037192407022,0,89.6195026642404,0,952,955,0,1126,29,1,1,0,2,0,0.00157232704402516,0.00157232704402516,0,0.00204536394090311,0,1.55023397085024,1.55320132990068,0,1.62890742357573,0.0989761092150171
"21453",0.00290697674418605,-344,0.00272479564032698,-367,0.000820344544708778,-1219,NA,NA,0.000496277915632754,-2015,0.00290697674418605,-344,0.00130548302872063,-766,0.00182481751824818,-548,949,3885,0,9593,134,9,28,0,46,2,0.0156232904547035,0.0277420102879391,0,0.0349222753456887,0.0054421869446748,1.4786324534155,3.36270448396797,0,5.5802255814236,0.361818206264601,0,5,0,19,0,0,0.00346916194057849,0,0.00906881241151169,0,0,455745,0,1571234,0,0,336.096145178947,0,800.913871303669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000862042363328438,0,8,8,0,5002,8,0.0217391304347826,0.0217391304347826,0,2.33746223918992,0.0217391304347826,3,6,0,9,3,0.00790747307136492,0.0103789920338472,0,0.0115254211893073,0.00790747307136492,24,129,0,204,24,0.0625396507558575,0.14329605245348,0,0.17245081694615,0.0625396507558575,5,14,0,35,0,0.00581571561549652,0.0118843941756571,0,0.0201636928542642,0,22093,67501,0,158043,0,25.1466481944521,54.3625699618318,0,90.4327764613783,0,955,1040,0,1118,29,1,2,0,2,0,0.00182481751824818,0.00232581952225619,0,0.00232581952225619,0,1.75630205766029,1.79888722800097,0,1.83151651319849,0.0687203791469194
"21454",0.00284090909090909,-352,0.00277777777777778,-360,0.0008110300081103,-1233,NA,NA,0.000497265042267529,-2011,0.00284090909090909,-352,0.00131578947368421,-760,0.00183823529411765,-544,949,3885,0,9593,134,9,28,0,46,2,0.0155572965105418,0.0276712135926723,0,0.0348479548273961,0.00545874292523086,1.47630851814979,3.36046268109062,0,5.58040506364625,0.36665649498318,0,5,0,19,0,0,0.00344802577717956,0,0.00905203140801525,0,0,455745,0,1571234,0,0,334.066088035196,0,799.235513456636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.00086410289993444,0,8,8,0,5002,8,0.0214477211796247,0.0214477211796247,0,2.34220705998999,0.0214477211796247,3,6,0,9,3,0.00784205985321136,0.0103048416253035,0,0.0114506467088606,0.00784205985321136,24,129,0,204,24,0.0620080620317131,0.14261947845834,0,0.171750160643053,0.0620080620317131,5,14,0,35,0,0.00581818416551061,0.0119078063789533,0,0.0202006817704304,0,22093,67501,0,158043,0,25.0653192582956,54.3232937248045,0,90.4159282131864,0,955,1040,0,1118,29,1,2,0,2,0,0.00183823529411765,0.00234201363164913,0,0.00234201363164913,0,1.76634943583136,1.80917059452154,0,1.84174387187088,0.0663615560640732
"21461",0.00492610837438424,-203,0.00380228136882129,-263,0.00088809946714032,-1126,NA,NA,0.000506585612968592,-1974,0.00492610837438424,-203,0.0013550135501355,-738,0.00145137880986938,-689,1164,3791,0,9268,160,11,27,0,44,3,0.0188798215356895,0.0287063789151738,0,0.0356808205501486,0.00848018374493339,1.7104050094467,3.35117763474744,0,5.47493973259031,0.409653956449301,0,5,0,19,0,0,0.00360231780472226,0,0.00910406930854805,0,0,455745,0,1534724,0,0,346.836010963964,0,787.660984727476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.000506585612968592,0,0.000870884337923054,0,8,3747,0,5002,8,0.0304182509505703,1.92454185784013,0,2.38262673609714,0.0304182509505703,4,6,1,9,3,0.0119598020770555,0.0135329911793206,0.00492610837438424,0.0146904968726794,0.0108560493176736,39,129,7.5,208,24,0.101617810648144,0.169552774384602,0.0369458128078818,0.200255789661726,0.085061519257415,4,12,0,34,0,0.0048824448968777,0.0105925444652096,0,0.019257142804495,0,17360,51302,0,157403,0,20.6730930275454,45.6988444081059,0,88.974377036299,0,952,955,0,1126,29,1,1,0,2,0,0.00145137880986938,0.00145137880986938,0,0.00191284627641298,0,1.44988880120525,1.45270835007743,0,1.52725385068907,0.110266159695817
"21462",0.00431034482758621,-232,0.00334448160535117,-299,0.000921658986175115,-1085,NA,NA,0.000496770988574267,-2013,0.00431034482758621,-232,0.00129533678756477,-772,0.00148148148148148,-675,1083,3791,0,9268,160,10,27,0,44,3,0.0175483518680528,0.0283728731532296,0,0.0353816921201729,0.00804712477715734,1.6277887475049,3.34943902614289,0,5.47459087421399,0.385245121302368,0,5,0,19,0,0,0.00367746820153536,0,0.0091932684884671,0,0,455745,0,1534724,0,0,354.830556516563,0,797.560990330529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000855579743507888,0,8,8,0,5002,8,0.0267558528428094,0.0267558528428094,0,2.33549169775919,0.0267558528428094,4,6,1,9,2,0.0106951972139989,0.0122701763038566,0.00431034482758621,0.0134298626528356,0.00765482643293738,39,129,7.5,208,16,0.09219997420637,0.160140397120426,0.0323275862068966,0.190991280252119,0.0602930426274338,6,12,0,32,0,0.00679934680000546,0.0105443431358122,0,0.0185526117056739,0,30719,51302,0,150580,0,34.2771183361593,46.1242685649126,0,87.0732287775045,0,952,955,29,1126,29,1,1,0,2,0,0.00148148148148148,0.00148148148148148,0,0.00194337524591566,0,1.49133903133903,1.49419074236565,0.123931623931624,1.56914625683494,0.123931623931624
"21463",0.00431034482758621,-232,0.00334448160535117,-299,0.000921658986175115,-1085,NA,NA,0.000496770988574267,-2013,0.00431034482758621,-232,0.00129533678756477,-772,0.00148148148148148,-675,1083,3791,0,9268,160,10,27,0,44,3,0.0175483518680528,0.0283728731532296,0,0.0353816921201729,0.00804712477715734,1.6277887475049,3.34943902614289,0,5.47459087421399,0.385245121302368,0,5,0,19,0,0,0.00367746820153536,0,0.0091932684884671,0,0,455745,0,1534724,0,0,354.830556516563,0,797.560990330529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000855579743507888,0,8,8,0,5002,8,0.0267558528428094,0.0267558528428094,0,2.33549169775919,0.0267558528428094,4,6,1,9,2,0.0106951972139989,0.0122701763038566,0.00431034482758621,0.0134298626528356,0.00765482643293738,39,129,7.5,208,16,0.09219997420637,0.160140397120426,0.0323275862068966,0.190991280252119,0.0602930426274338,6,12,0,32,0,0.00679934680000546,0.0105443431358122,0,0.0185526117056739,0,30719,51302,0,150580,0,34.2771183361593,46.1242685649126,0,87.0732287775045,0,952,955,29,1126,29,1,1,0,2,0,0.00148148148148148,0.00148148148148148,0,0.00194337524591566,0,1.49133903133903,1.49419074236565,0.123931623931624,1.56914625683494,0.123931623931624
"21466",0.00221729490022173,-451,0.00221729490022173,-451,0.000900900900900901,-1110,NA,NA,0.000397772474144789,-2514,0.00093984962406015,-1064,0.00144092219020173,-694,0.000306842589751458,-3259,664,2540,0,5063,440,4,13,0,25,1,0.00573829989801089,0.0119754007701908,0,0.0167162990413569,0.00221729490022173,1.21263563074484,2.63788829721331,0,3.64646624561564,0.975609756097561,0,2,0,10,0,0,0.00161213845424372,0,0.0048987730150155,0,0,103393,0,430959,0,0,82.7430535798957,0,202.942551776131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000397772474144789,0,0,3,0,1985,0,0,0.00172018348623853,0,0.790103880566179,0,0,5,0,6,0,0,0.00389945098622243,0,0.00435837709911825,0,0.6,180.26,0,221.26,0,0.000681044267877412,0.148766090702027,0,0.167514018046161,0,4,11,0,21,0,0.00511354953260793,0.00951744470929366,0,0.0139875058766745,0,16732,56220,0,93512,0,20.8263742827275,44.5909406267237,0,62.4577464475444,0,6,15,0,151,0,0,0,0,0,0,0,0,0,0,0,0.00775193798449612,0.0133456791988324,0,0.0735021522963738,0
"21467",0.00282485875706215,-354,0.00282485875706215,-354,0.0018018018018018,-555,NA,NA,0.000583090379008746,-1715,0.000839630562552477,-1191,0.0018018018018018,-555,0.000395726157499011,-2527,311,1274,0,4383,134,2,10,0,28,1,0.00423529599260516,0.00935928159704315,0,0.0165867157147034,0.00282485875706215,0.628178464137442,1.20024805594602,0,2.50369154760162,0.378531073446328,2,8,0,10,0,0.00291291291291291,0.00699991702941223,0,0.00768982883768737,0,11807,264911,0,480512,0,14.7413213213213,167.484176118865,0,240.775406641905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.000583090379008746,0,0.000583090379008746,0,20,1594,0,1611,0,0.0282087447108604,0.945993001270627,0,0.952841094400571,0,0,3,0,6,0,0,0.0020176265899195,0,0.00335265606157424,0,0,86,0,124.6,0,0,0.0610229608318405,0,0.078352645039631,0,2,5,0,11,0,0.00301245555482844,0.00545628525005967,0,0.00803275587511037,0,2267,8600,0,46786,0,2.79302619811094,7.59500804215352,0,23.8140061303588,0,79,93,0,345,22,0,0,0,1,0,0,0,0,0.000395726157499011,0,0.144337711284421,0.156057617742456,0,0.255885319861453,0.0455486542443064
"21474",0.00334448160535117,-299,0.00334448160535117,-299,0.00188323917137476,-531,NA,NA,0.000560224089635854,-1785,0.000818330605564648,-1222,0.00188323917137476,-531,0.000400641025641026,-2496,311,1274,0,4383,134,2,10,0,28,1,0.00468316969102721,0.00985566510324552,0,0.0170380380415571,0.00334448160535117,0.685108326281715,1.25354011326618,0,2.54732922314474,0.448160535117057,2,7,0,9,0,0.00295047503049963,0.00658187221616572,0,0.00742410184465022,0,11807,162938,0,320124,0,14.5176455691623,118.346961176497,0,187.714511326383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.000560224089635854,0,0.000560224089635854,0,20,1594,0,1611,0,0.0267737617135207,0.908566478800355,0,0.915315256063626,0,0,4,0,6,0,0,0.00245525966111237,0,0.00326806671797795,0,0,100,0,124.6,0,0,0.0661554564849194,0,0.0762642556209217,0,2,6,0,11,0,0.00308516224829784,0.00606878504232513,0,0.00817272390221237,0,2267,12100,0,46786,0,2.78062753512965,9.46714115556225,0,24.0535443562702,0,79,93,0,346,22,0,0,0,1,0,0,0,0,0.000400641025641026,0,0.15035727169111,0.162258649365738,0,0.263530090689156,0.0484581497797357
